"","NETWORK","PI","YEAR","MONTH","DAY","SITE","TRANSECT","SP_CODE","QUAD","SIDE","FISH.SIZE","COUNT","AREA","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES","SAMPLING_METHOD","NOTES"
"2278","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","HOAM","0","O",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_quads",NA
"2279","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","HOAM","16","O",NA,1,1,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_quads",NA
"2280","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","HOAM","24","I",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_quads",NA
"2281","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","HOAM","32","O",NA,1,1,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_quads",NA
"2282","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","HOAM","40","I",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_quads",NA
"2283","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","HOAM","8","I",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_quads",NA
"2284","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","HOAS","0","O",NA,0,1,"Invertebrate","Arthropods","Crustaceans","juvenile","American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_quads",NA
"2285","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","HOAS","16","O",NA,0,1,"Invertebrate","Arthropods","Crustaceans","juvenile","American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_quads",NA
"2286","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","HOAS","24","I",NA,0,1,"Invertebrate","Arthropods","Crustaceans","juvenile","American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_quads",NA
"2287","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","HOAS","32","O",NA,0,1,"Invertebrate","Arthropods","Crustaceans","juvenile","American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_quads",NA
"2288","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","HOAS","40","I",NA,0,1,"Invertebrate","Arthropods","Crustaceans","juvenile","American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_quads",NA
"2289","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","HOAS","8","I",NA,0,1,"Invertebrate","Arthropods","Crustaceans","juvenile","American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","keen_quads",NA
"2290","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","MYSP","0","O",NA,0,1,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","keen_quads",NA
"2291","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","MYSP","16","O",NA,0,1,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","keen_quads",NA
"2292","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","MYSP","24","I",NA,0,1,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","keen_quads",NA
"2293","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","MYSP","32","O",NA,0,1,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","keen_quads",NA
"2294","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","MYSP","40","I",NA,0,1,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","keen_quads",NA
"2295","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","MYSP","8","I",NA,0,1,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","keen_quads",NA
"2296","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","PHGU","0","O",NA,0,1,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","keen_quads",NA
"2297","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","PHGU","16","O",NA,0,1,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","keen_quads",NA
"2298","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","PHGU","24","I",NA,0,1,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","keen_quads",NA
"2299","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","PHGU","32","O",NA,0,1,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","keen_quads",NA
"2300","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","PHGU","40","I",NA,1,1,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","keen_quads",NA
"2301","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","PHGU","8","I",NA,0,1,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","keen_quads",NA
"2302","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SDS","0","O",NA,42,1,"Invertebrate","Echinoderms","Urchins","juvenile <20mm","Green Sea Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus droebachiensis","keen_quads",NA
"2303","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SDS","16","O",NA,4,1,"Invertebrate","Echinoderms","Urchins","juvenile <20mm","Green Sea Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus droebachiensis","keen_quads",NA
"2304","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SDS","24","I",NA,10,1,"Invertebrate","Echinoderms","Urchins","juvenile <20mm","Green Sea Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus droebachiensis","keen_quads",NA
"2305","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SDS","32","O",NA,3,1,"Invertebrate","Echinoderms","Urchins","juvenile <20mm","Green Sea Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus droebachiensis","keen_quads",NA
"2306","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SDS","40","I",NA,16,1,"Invertebrate","Echinoderms","Urchins","juvenile <20mm","Green Sea Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus droebachiensis","keen_quads",NA
"2307","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SDS","8","I",NA,11,1,"Invertebrate","Echinoderms","Urchins","juvenile <20mm","Green Sea Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus droebachiensis","keen_quads",NA
"2308","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SL","0","O",NA,2,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_quads",NA
"2309","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SL","16","O",NA,7,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_quads",NA
"2310","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SL","24","I",NA,2,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_quads",NA
"2311","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SL","32","O",NA,0,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_quads",NA
"2312","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SL","40","I",NA,6,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_quads",NA
"2313","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SL","8","I",NA,1,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_quads",NA
"2314","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SLJ","0","O",NA,0,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_quads",NA
"2315","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SLJ","16","O",NA,0,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_quads",NA
"2316","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SLJ","24","I",NA,3,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_quads",NA
"2317","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SLJ","32","O",NA,1,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_quads",NA
"2318","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SLJ","40","I",NA,0,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_quads",NA
"2319","KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell","SLJ","8","I",NA,3,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima","keen_quads",NA
"2320","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","AGCL","0","O",NA,0,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum","keen_quads",NA
"2321","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","AGCL","16","O",NA,0,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum","keen_quads",NA
"2322","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","AGCL","24","I",NA,0,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum","keen_quads",NA
"2323","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","AGCL","32","O",NA,0,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum","keen_quads",NA
"2324","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","AGCL","40","I",NA,0,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum","keen_quads",NA
"2325","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","AGCL","8","I",NA,0,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum","keen_quads",NA
"2326","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASFO","0","O",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_quads",NA
"2327","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASFO","16","O",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_quads",NA
"2328","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASFO","24","I",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_quads",NA
"2329","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASFO","32","O",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_quads",NA
"2330","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASFO","40","I",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_quads",NA
"2331","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASFO","8","I",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_quads",NA
"2332","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASFOS","0","O",NA,0,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_quads",NA
"2333","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASFOS","16","O",NA,0,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_quads",NA
"2334","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASFOS","24","I",NA,0,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_quads",NA
"2335","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASFOS","32","O",NA,0,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_quads",NA
"2336","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASFOS","40","I",NA,0,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_quads",NA
"2337","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASFOS","8","I",NA,0,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_quads",NA
"2338","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASRU","0","O",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_quads",NA
"2339","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASRU","16","O",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_quads",NA
"2340","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASRU","24","I",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_quads",NA
"2341","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASRU","32","O",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_quads",NA
"2342","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASRU","40","I",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_quads",NA
"2343","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASRU","8","I",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_quads",NA
"2344","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASRUS","0","O",NA,0,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_quads",NA
"2345","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASRUS","16","O",NA,0,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_quads",NA
"2346","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASRUS","24","I",NA,0,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_quads",NA
"2347","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASRUS","32","O",NA,0,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_quads",NA
"2348","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASRUS","40","I",NA,0,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_quads",NA
"2349","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","ASRUS","8","I",NA,0,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_quads",NA
"2350","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","BLD","0","O",NA,0,1,"Algae","Phaeophyta","Brown Algae","juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales","keen_quads",NA
"2351","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","BLD","16","O",NA,0,1,"Algae","Phaeophyta","Brown Algae","juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales","keen_quads",NA
"2352","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","BLD","24","I",NA,0,1,"Algae","Phaeophyta","Brown Algae","juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales","keen_quads",NA
"2353","KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell","BLD","32","O",NA,0,1,"Algae","Phaeophyta","Brown Algae","juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales","keen_quads",NA
