sourceTaxonName2,targetTaxonName2,sourceTaxon_zone,targetTaxon_zone,interactionTypeName,Paper ID,Reference DOI,sourceTaxonName,targetTaxonName,localityName,decimalLatitude,decimalLongitude,observationDateTime,Reference ISBN,Notes,source_taxon_external_id,source_taxon_path,source_specimen_life_stage,target_taxon_external_id,target_taxon_path,target_specimen_life_stage,latitude,longitude,study_citation,study_source_citation
Testudinalia testudinalis,Alaria esculenta,Both,Subtidal,eats,NA,NA,Testudinalia testudinalis,Alaria esculenta,NA,NA,NA,NA,NA,NA,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,WD:Q967622,| Alaria esculenta,NA,NA,NA,NA,NA
Testudinalia testudinalis,Ascophyllum nodosum,Both,Both,eats,NA,NA,Testudinalia testudinalis,Ascophyllum nodosum,NA,NA,NA,NA,NA,NA,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,EOL:902587,Chromista | Chromista | Phaeophyta | Phaeophyceae | Fucales | Fucaceae | Ascophyllum | Ascophyllum nodosum,NA,NA,NA,NA,NA
Testudinalia testudinalis,Chordaria flagelliformis,Both,Intertidal,eats,NA,NA,Testudinalia testudinalis,Chordaria flagelliformis,NA,NA,NA,NA,NA,NA,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,FBC:SLB:SpecCode:113609,Phaeophyceae | Ectocarpales | Chordariaceae | Chordaria | Chordaria flagelliformis,NA,NA,NA,NA,NA
Testudinalia testudinalis,Clathromorphum circumscriptum,Both,Subtidal,eats,NA,NA,Testudinalia testudinalis,Clathromorphum circumscriptum,NA,NA,NA,NA,NA,NA,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,GBIF:8767970,Plantae | Rhodophyta | Florideophyceae | Corallinales | Hapalidiaceae | Clathromorphum | Clathromorphum circumscriptum,NA,NA,NA,NA,NA
Testudinalia testudinalis,Clathromorphum circumscriptum,Both,Subtidal,preys on,1259,10.1016/j.jembe.2011.06.037,Testudinalia testudinalis,Clathromorphum circumscriptum,"Reid State Park, Pemaquid Point, and Owl's Head Lighthouse",43.868978,-69.384626,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Testudinalia testudinalis,Fucus,Both,Intertidal,eats,NA,NA,Testudinalia testudinalis,Fucus,NA,NA,NA,NA,NA,NA,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,EOL:9836,Chromista | Chromista | Phaeophyta | Phaeophyceae | Fucales | Fucaceae | Fucus,NA,NA,NA,NA,NA
Testudinalia testudinalis,Hildenbrandia rubra,Both,Both,preys on,1259,10.1016/j.jembe.2011.06.037,Testudinalia testudinalis,Hildenbrandia rubra,"Reid State Park, Pemaquid Point, and Owl's Head Lighthouse",43.868978,-69.384626,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Testudinalia testudinalis,Saccharina latissima,Both,Subtidal,eats,NA,NA,Testudinalia testudinalis,Saccharina latissima,NA,NA,NA,NA,NA,NA,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,http://taxon-concept.plazi.org/id/Chromista/Saccharina_latissima_Linnaeus_1753,Chromista | Ochrophyta | Phaeophyceae | Laminariales | Laminariaceae | Saccharina | Saccharina latissima,NA,NA,NA,NA,NA
Testudinalia testudinalis,Ulvaria,Both,Subtidal,eats,NA,NA,Testudinalia testudinalis,Ulvaria obscura,NA,NA,NA,NA,NA,NA,EOL:586346,Animalia | Mollusca | Gastropoda |  | Lottioidea | Lottiidae | Testudinalia | Testudinalia testudinalis,NA,GBIF:7716234,Plantae | Chlorophyta | Ulvophyceae | Ulvales | Ulvaceae | Ulvaria | Ulvaria obscura,NA,NA,NA,NA,NA
Ulvaria,Buccinum undatum,Subtidal,Subtidal,preys on,915,NA,Ulvaria subbifurcata,Buccinum undatum,"Collection Cove, Avalon Peninsula",47.7500135,-53.5603028,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ulvaria,Isopods,Subtidal,Intertidal,preys on,915,NA,Ulvaria subbifurcata,Isopoda,"Collection Cove, Avalon Peninsula",47.7500135,-53.5603028,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ulvaria,Littorina obtusata,Subtidal,Intertidal,preys on,915,NA,Ulvaria subbifurcata,Littorina obtusata,"Collection Cove, Avalon Peninsula",47.7500135,-53.5603028,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ulvaria,Littorina saxatilis,Subtidal,Intertidal,preys on,915,NA,Ulvaria subbifurcata,Littorina saxatilis,"Collection Cove, Avalon Peninsula",47.7500135,-53.5603028,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ulvaria,Mytilus edulis,Subtidal,Both,preys on,915,NA,Ulvaria subbifurcata,Mytilus edulis,"Collection Cove, Avalon Peninsula",47.7500135,-53.5603028,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ulvaria,Strongylocentrotus droebachiensis,Subtidal,Both,preys on,915,NA,Ulvaria subbifurcata,Strongylocentrotus droebachiensis,"Collection Cove, Avalon Peninsula",47.7500135,-53.5603028,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ulvaria,Tectura testinalis,Subtidal,Intertidal,preys on,915,NA,Ulvaria subbifurcata,Testudinalia testudinalis,"Collection Cove, Avalon Peninsula",47.7500135,-53.5603028,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ulvaria,Testudinalia testudinalis,Subtidal,Both,preys on,915,NA,Ulvaria subbifurcata,Testudinalia testudinalis,"Collection Cove, Avalon Peninsula",47.7500135,-53.5603028,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Urophycis regia,Amphipoda,Subtidal,Both,eats,NA,NA,Urophycis regia,Amphipoda,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:1883,Actinopterygii | Gadiformes | Phycidae | Urophycis | Urophycis regia,NA,EOL_V2:1158,Animalia | Arthropoda | Malacostraca | Amphipoda,NA,NA,NA,NA,NA
Urophycis regia,Amphipoda,Subtidal,Both,preys on,2054,NA,Urophycis regia,Amphipoda,Nova Scotia to Virginia,NA,NA,1969- 1972,"Langton, R. W., & Bowman, R. E. (1980). Food of Fifteen Northwest Atlantic Gadiform Fishes. Department of Commerce, National Oceanic and Atmospheric Administration, National Marine Fisheries Service.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Urophycis regia,Cancer borealis,Subtidal,Subtidal,preys on,1269,NA,Urophycis regia,Cancer borealis,Middle Atlantic,40.747175,-72.011526,1973-1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Urophycis regia,Cancer irroratus,Subtidal,Subtidal,eats,NA,NA,Urophycis regia,Cancer irroratus,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:1883,Actinopterygii | Gadiformes | Phycidae | Urophycis | Urophycis regia,NA,BioGoMx:Spp-59-0782,Animalia | Arthropoda | Crustacea | Malacostraca | Decapoda | Pleocyemata | Brachyura | Eubrachyura | Heterotremata | Cancroidea | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
Urophycis regia,Cancer irroratus,Subtidal,Subtidal,preys on,967,NA,Urophycis regia,Cancer irroratus,Hudson-Raritan Estuary,40.528117,-74.09612,1996-1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Urophycis regia,Homarus americanus,Subtidal,Subtidal,preys on,1271,10.3354/meps08473,Urophycis regia,Homarus americanus,Northwest Atlantic,41.203198,-71.366198,1973-2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Urophycis regia,Isopods,Subtidal,Intertidal,preys on,2048,NA,Urophycis regia,Isopoda,North Carolina- Cape Fear,33.8,-78,"Feb - May & Sep - Nov each year, 1973 to 1978","Burr, B., & Schwartz, F. (1986). Occurrence, Growth, and Food Habits of the Spotted Hake, Urophycis regia, in the Cape Fear Estuary and Adjacent Atlantic Ocean, North Carolina. Gulf of Mexico Science, 8(2). https://doi.org/10.18785/negs.0802.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Urophycis regia,Myoxocephalus,Subtidal,Subtidal,preys on,1269,NA,Urophycis regia,Myoxocephalus octodecemspinosus,Middle Atlantic,40.747175,-72.011526,1973-1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Urophycis regia,Myoxocephalus octodecemspinosus,Subtidal,Subtidal,preys on,1269,NA,Urophycis regia,Myoxocephalus octodecemspinosus,Middle Atlantic,40.747175,-72.011526,1973-1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Urophycis regia,Urophycis regia,Subtidal,Subtidal,preys on,380,NA,Urophycis regia,Urophycis regia,Northeast US Continental shelf,41.145894,-71.339511,1973-2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Urticina felina,Asterias rubens,Subtidal,Subtidal,preys on,2425,NA,Urticina felina,Asterias rubens,Dutch Coast,52.514679,4.445784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Urticina felina,Carcinus maenas,Subtidal,Both,preys on,2425,NA,Urticina felina,Carcinus maenas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vertebrata lanosa,Ascophyllum nodosum,Intertidal,Both,epiphyte of,20,NA,Vertebrata lanosa,Ascophyllum nodosum,"Brest, France",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
